ISSN	Título	Estrato	Área de Avaliação	Status
1018-4813	European Journal of Human Genetics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0014-2980	European Journal of Immunology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0939-6411	European Journal of Pharmaceutics and Biopharmaceutics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1741-4288	Evidence-Based Complementary and Alternative Medicine (Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0014-3820	Evolution (Lancaster, PA.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0014-4886	Experimental Neurology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1742-5247	Expert Opinion on Drug Delivery (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1474-0338	Expert Opinion on Drug Safety	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1354-3784	Expert Opinion on Investigational Drugs	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1476-0584	Expert Review of Vaccines	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1462-3994	Expert Reviews in Molecular Medicine	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0168-6445	FEMS Microbiology Reviews (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1467-2960	Fish and Fisheries (Oxford. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1662-5110	Frontiers in Neural Circuits	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0269-8463	Functional Ecology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1560-2745	Fungal Diversity	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0016-5085	Gastroenterology (New York, N.Y. 1943)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0890-9369	Genes & Development	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1098-3600	Genetics in Medicine	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1759-6653	Genome Biology and Evolution	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1474-7596	Genome Biology (Print): Biology for the Post-Genomic Era	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1088-9051	Genome Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1354-1013	Global Change Biology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1466-822X	Global Ecology and Biogeography (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0017-5749	Gut (London)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0390-6078	Haematologica (Roma)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0270-9139	Hepatology (Baltimore, Md.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0018-067X	Heredity (Edinburgh. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1050-9631	Hippocampus (New York, N.Y. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1065-9471	Human Brain Mapping (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0340-6717	Human Genetics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1059-7794	Human Mutation	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0162-8828	IEEE Transactions on Pattern Analysis and Machine Intelligence	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1074-7613	Immunity (Cambridge, Mass.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1078-0998	Inflammatory Bowel Diseases	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1757-9694	Integrative Biology: a new journal of quantitative biosciences from nano to macro	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0342-4642	Intensive Care Medicine (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1357-2725	International Journal of Biochemistry & Cell Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0020-7136	International Journal of Cancer (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0300-5771	International Journal of Epidemiology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1461-1457	International Journal of Neuropsychopharmacology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
