ISSN	Título	Estrato	Área de Avaliação	Status
1050-9631	Hippocampus (New York, N.Y. Print)	A2	PSICOLOGIA	Atualizado
1093-4510	History of Psychology	A2	PSICOLOGIA	Atualizado
1939-0610	History of Psychology (Online)	A2	PSICOLOGIA	Atualizado
0952-6951	History of the Human Sciences	A2	PSICOLOGIA	Atualizado
0018-506X	Hormones and Behavior (Print)	A2	PSICOLOGIA	Atualizado
1065-9471	Human Brain Mapping (Print)	A2	PSICOLOGIA	Atualizado
0167-9457	Human Movement Science (Print)	A2	PSICOLOGIA	Atualizado
0163-6383	Infant Behavior & Development	A2	PSICOLOGIA	Atualizado
1932-4502	Integrative Psychological & Behavioral Science	A2	PSICOLOGIA	Atualizado
1981-8068	Interação em Psicologia (Impresso)	A2	PSICOLOGIA	Atualizado
1981-8076	Interação em Psicologia (Online)	A2	PSICOLOGIA	Atualizado
0736-5748	International Journal of Developmental Neuroscience	A2	PSICOLOGIA	Atualizado
0020-7284	International Journal of Group Psychotherapy	A2	PSICOLOGIA	Atualizado
0958-5192	International Journal of Human Resource Management	A2	PSICOLOGIA	Atualizado
0147-1767	International Journal of Intercultural Relations	A2	PSICOLOGIA	Atualizado
1557-0657	International Journal of Methods in Psychiatric Research	A2	PSICOLOGIA	Atualizado
0164-0291	International Journal of Primatology	A2	PSICOLOGIA	Atualizado
1365-1501	International Journal of Psychiatry in Clinical Practice (Print)	A2	PSICOLOGIA	Atualizado
0020-7594	International Journal of Psychology (Print)	A2	PSICOLOGIA	Atualizado
0167-8760	International Journal of Psychophysiology	A2	PSICOLOGIA	Atualizado
0956-4624	International Journal of STD & AIDS	A2	PSICOLOGIA	Atualizado
0020-8132	International Nursing Review (1954)	A2	PSICOLOGIA	Atualizado
1041-6102	International Psychogeriatrics	A2	PSICOLOGIA	Atualizado
1132-0559	Intervencion Psicosocial	A2	PSICOLOGIA	Atualizado
0047-2085	Jornal Brasileiro de Psiquiatria (UFRJ. Impresso)	A2	PSICOLOGIA	Atualizado
0165-0327	Journal of Affective Disorders (Print)	A2	PSICOLOGIA	Atualizado
1387-2877	Journal of Alzheimer's Disease	A2	PSICOLOGIA	Atualizado
0021-8812	Journal of Animal Science	A2	PSICOLOGIA	Atualizado
0887-6185	Journal of Anxiety Disorders	A2	PSICOLOGIA	Atualizado
0005-7916	Journal of Behavior Therapy and Experimental Psychiatry	A2	PSICOLOGIA	Atualizado
0748-7304	Journal of Biological Rhythms	A2	PSICOLOGIA	Atualizado
0148-2963	Journal of Business Research	A2	PSICOLOGIA	Atualizado
1044-5463	Journal of Child and Adolescent Psychopharmacology	A2	PSICOLOGIA	Atualizado
1062-1024	Journal of Child and Family Studies	A2	PSICOLOGIA	Atualizado
0303-6979	Journal of Clinical Periodontology	A2	PSICOLOGIA	Atualizado
1068-9583	Journal of Clinical Psychology in Medical Settings	A2	PSICOLOGIA	Atualizado
0021-9967	Journal of Comparative Neurology (1911)	A2	PSICOLOGIA	Atualizado
0929-5313	Journal of Computational Neuroscience	A2	PSICOLOGIA	Atualizado
0093-5301	Journal of Consumer Research	A2	PSICOLOGIA	Atualizado
0748-9633	Journal of Counseling and Development	A2	PSICOLOGIA	Atualizado
0022-0221	Journal of Cross-Cultural Psychology	A2	PSICOLOGIA	Atualizado
1552-5422	Journal of Cross-Cultural Psychology (Online)	A2	PSICOLOGIA	Atualizado
0022-0345	Journal of Dental Research	A2	PSICOLOGIA	Atualizado
0167-4870	Journal of Economic Psychology	A2	PSICOLOGIA	Atualizado
0272-4944	Journal of Environmental Psychology	A2	PSICOLOGIA	Atualizado
0192-513X	Journal of Family Issues	A2	PSICOLOGIA	Atualizado
1050-5350	Journal of Gambling Studies (Print)	A2	PSICOLOGIA	Atualizado
1389-4978	Journal of Happiness Studies (Print)	A2	PSICOLOGIA	Atualizado
1359-1053	Journal of Health Psychology	A2	PSICOLOGIA	Atualizado
0047-2484	Journal of Human Evolution	A2	PSICOLOGIA	Atualizado
0886-2605	Journal of Interpersonal Violence	A2	PSICOLOGIA	Atualizado
0022-2194	Journal of Learning Disabilities	A2	PSICOLOGIA	Atualizado
0305-7240	Journal of Moral Education	A2	PSICOLOGIA	Atualizado
0300-9564	Journal of Neural Transmission	A2	PSICOLOGIA	Atualizado
0303-6995	Journal of Neural Transmission. Supplementum	A2	PSICOLOGIA	Atualizado
0953-8194	Journal of Neuroendocrinology (Print)	A2	PSICOLOGIA	Atualizado
0022-3077	Journal of Neurophysiology	A2	PSICOLOGIA	Atualizado
0360-4012	Journal of Neuroscience Research	A2	PSICOLOGIA	Atualizado
1076-2752	Journal of Occupational and Environmental Medicine	A2	PSICOLOGIA	Atualizado
0885-3924	Journal of Pain and Symptom Management	A2	PSICOLOGIA	Atualizado
0022-3751	Journal of Physiology (London. Print)	A2	PSICOLOGIA	Atualizado
1741-1122	Journal of Policy and Practice in Intellectual Disabilities	A2	PSICOLOGIA	Atualizado
1180-4882	Journal of Psychiatry & Neuroscience	A2	PSICOLOGIA	Atualizado
0882-2689	Journal of Psychopathology and Behavioral Assessment	A2	PSICOLOGIA	Atualizado
0269-8811	Journal of Psychopharmacology (Oxford)	A2	PSICOLOGIA	Atualizado
0022-3999	Journal of Psychosomatic Research	A2	PSICOLOGIA	Atualizado
1650-1977	Journal of Rehabilitation Medicine (Print)	A2	PSICOLOGIA	Atualizado
0022-4197	Journal of Religion and Health	A2	PSICOLOGIA	Atualizado
0022-4375	Journal of Safety Research	A2	PSICOLOGIA	Atualizado
1615-9314	Journal of Separation Science (Internet)	A2	PSICOLOGIA	Atualizado
1615-9306	Journal of Separation Science (Print)	A2	PSICOLOGIA	Atualizado
0962-1105	Journal of Sleep Research (Print)	A2	PSICOLOGIA	Atualizado
1092-4388	Journal of Speech, Language, and Hearing Research (Print)	A2	PSICOLOGIA	Atualizado
0264-0414	Journal of Sports Sciences (Print)	A2	PSICOLOGIA	Atualizado
0890-8567	Journal of the American Academy of Child and Adolescent Psychiatry	A2	PSICOLOGIA	Atualizado
0003-0651	Journal of the American Psychoanalytic Association	A2	PSICOLOGIA	Atualizado
0022-510X	Journal of the Neurological Sciences	A2	PSICOLOGIA	Atualizado
1084-7529	Journal of the Optical Society of America. A, Optics, Image Science, and Vision	A2	PSICOLOGIA	Atualizado
1534-7362	Journal of Vision (Charlottesville, Va.)	A2	PSICOLOGIA	Atualizado
1357-650X	Laterality (Hove. Print)	A2	PSICOLOGIA	Atualizado
0024-3205	Life Sciences (1973)	A2	PSICOLOGIA	Atualizado
1023-6244	Marine and Freshwater Behaviour and Physiology (Print)	A2	PSICOLOGIA	Atualizado
1092-7875	Maternal and Child Health Journal	A2	PSICOLOGIA	Atualizado
1350-4533	Medical Engineering & Physics	A2	PSICOLOGIA	Atualizado
0306-9877	Medical Hypotheses	A2	PSICOLOGIA	Atualizado
1744-8069	Molecular Pain	A2	PSICOLOGIA	Atualizado
1359-4184	Molecular Psychiatry	A2	PSICOLOGIA	Atualizado
1087-1640	Motor Control	A2	PSICOLOGIA	Atualizado
0885-3185	Movement Disorders	A2	PSICOLOGIA	Atualizado
0730-7829	Music Perception	A2	PSICOLOGIA	Atualizado
1078-8956	Nature Medicine (Print)	A2	PSICOLOGIA	Atualizado
0028-3835	Neuroendocrinology (Basel)	A2	PSICOLOGIA	Atualizado
1053-8119	Neuroimage (Orlando, Fla. Print)	A2	PSICOLOGIA	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A2	PSICOLOGIA	Atualizado
0896-6273	Neuron (Cambridge, Mass.)	A2	PSICOLOGIA	Atualizado
0028-3908	Neuropharmacology	A2	PSICOLOGIA	Atualizado
1178-2021	Neuropsychiatric Disease and Treatment (Online)	A2	PSICOLOGIA	Atualizado
0302-282X	Neuropsychobiology	A2	PSICOLOGIA	Atualizado
