ISSN	Título	Estrato	Área de Avaliação	Status
0742-3071	Diabetic Medicine	A2	EDUCAÇÃO FÍSICA	Atualizado
0963-8288	Disability and Rehabilitation	A2	EDUCAÇÃO FÍSICA	Atualizado
1464-5165	Disability and Rehabilitation (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
0179-051X	Dysphagia (New York. Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1525-5050	Epilepsy & Behavior (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0804-4643	European Journal of Endocrinology	A2	EDUCAÇÃO FÍSICA	Atualizado
0301-2115	European Journal of Obstetrics, Gynecology, and Reproductive Biology	A2	EDUCAÇÃO FÍSICA	Atualizado
0909-8836	European Journal of Oral Sciences	A2	EDUCAÇÃO FÍSICA	Atualizado
1536-7290	European Journal of Sport Science	A2	EDUCAÇÃO FÍSICA	Atualizado
1746-1391	European Journal of Sport Science (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0014-3022	European Neurology	A2	EDUCAÇÃO FÍSICA	Atualizado
0940-6719	European Spine Journal (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0014-4819	Experimental Brain Research	A2	EDUCAÇÃO FÍSICA	Atualizado
0531-5565	Experimental Gerontology	A2	EDUCAÇÃO FÍSICA	Atualizado
0958-0670	Experimental Physiology (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0014-5793	FEBS Letters (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1071-1007	Foot & Ankle International	A2	EDUCAÇÃO FÍSICA	Atualizado
1444-1586	Geriatrics and Gerontology International	A2	EDUCAÇÃO FÍSICA	Atualizado
0304-324X	Gerontology (Basel)	A2	EDUCAÇÃO FÍSICA	Atualizado
1477-7525	Health and Quality of Life Outcomes	A2	EDUCAÇÃO FÍSICA	Atualizado
1382-4147	Heart Failure Reviews	A2	EDUCAÇÃO FÍSICA	Atualizado
0916-9636	Hypertension Research	A2	EDUCAÇÃO FÍSICA	Atualizado
0360-3997	Inflammation	A2	EDUCAÇÃO FÍSICA	Atualizado
