ISSN	Título	Estrato	Área de Avaliação	Status
0143-6228	Applied Geography (Sevenoaks)	A2	GEOCIÊNCIAS	Atualizado
0307-904X	Applied Mathematical Modelling	A2	GEOCIÊNCIAS	Atualizado
1559-128X	Applied Optics	A2	GEOCIÊNCIAS	Atualizado
0044-8486	Aquaculture (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
0090-4341	Archives of Environmental Contamination and Toxicology (Print)	A2	GEOCIÊNCIAS	Atualizado
0169-8095	Atmospheric Research (Print)	A2	GEOCIÊNCIAS	Atualizado
1442-9993	Austral Ecology	A2	GEOCIÊNCIAS	Atualizado
1442-9985	Austral Ecology (Print)	A2	GEOCIÊNCIAS	Atualizado
0926-5805	Automation in Construction (Print)	A2	GEOCIÊNCIAS	Atualizado
0950-091X	Basin Research (Print)	A2	GEOCIÊNCIAS	Atualizado
0960-3115	Biodiversity and Conservation	A2	GEOCIÊNCIAS	Atualizado
0006-3606	Biotropica (Lawrence, KS)	A2	GEOCIÊNCIAS	Atualizado
0300-9483	Boreas (Oslo. Trykt utg.)	A2	GEOCIÊNCIAS	Atualizado
0006-8314	Boundary - Layer Meteorology	A2	GEOCIÊNCIAS	Atualizado
0360-1323	Building and Environment	A2	GEOCIÊNCIAS	Atualizado
0258-8900	Bulletin of Volcanology (Print)	A2	GEOCIÊNCIAS	Atualizado
0920-5861	Catalysis Today (Print)	A2	GEOCIÊNCIAS	Atualizado
0341-8162	Catena (Cremlingen)	A2	GEOCIÊNCIAS	Atualizado
0960-0779	Chaos, Solitons and Fractals	A2	GEOCIÊNCIAS	Atualizado
	Chaos, Solitons & Fractals	A2	GEOCIÊNCIAS	Atualizado
1054-1500	Chaos (Woodbury, N.Y.)	A2	GEOCIÊNCIAS	Atualizado
0009-2797	Chemico-Biological Interactions (Print)	A2	GEOCIÊNCIAS	Atualizado
1469-3062	Climate Policy	A2	GEOCIÊNCIAS	Atualizado
0936-577X	Climate Research	A2	GEOCIÊNCIAS	Atualizado
0165-0009	Climatic Change	A2	GEOCIÊNCIAS	Atualizado
0378-3839	Coastal Engineering	A2	GEOCIÊNCIAS	Atualizado
1532-0456	Comparative Biochemistry and Physiology. C. Toxicology & Pharmacology	A2	GEOCIÊNCIAS	Atualizado
1631-0713	Comptes Rendus. Géoscience	A2	GEOCIÊNCIAS	Atualizado
1420-0597	Computational Geosciences (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
0168-1699	Computers and Electronics in Agriculture	A2	GEOCIÊNCIAS	Atualizado
0198-9715	Computers, Environment and Urban Systems	A2	GEOCIÊNCIAS	Atualizado
0278-4343	Continental Shelf Research	A2	GEOCIÊNCIAS	Atualizado
1432-0975	Coral Reefs (Online)	A2	GEOCIÊNCIAS	Atualizado
0722-4028	Coral Reefs (Print)	A2	GEOCIÊNCIAS	Atualizado
0195-6671	Cretaceous Research (Print)	A2	GEOCIÊNCIAS	Atualizado
1877-3435	Current Opinion in Environmental Sustainability (Print)	A2	GEOCIÊNCIAS	Atualizado
0967-0637	Deep-Sea Research. Part 1. Oceanographic Research Papers	A2	GEOCIÊNCIAS	Atualizado
0967-0645	Deep-Sea Research. Part 2. Tropical Studies in Oceanography	A2	GEOCIÊNCIAS	Atualizado
0011-9164	Desalination (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
0377-0265	Dynamics of Atmospheres and Oceans	A2	GEOCIÊNCIAS	Atualizado
1087-3562	Earth Interactions	A2	GEOCIÊNCIAS	Atualizado
1096-9837	Earth Surface Processes and Landforms (Online)	A2	GEOCIÊNCIAS	Atualizado
0197-9337	Earth Surface Processes and Landforms (Print)	A2	GEOCIÊNCIAS	Atualizado
1470-160X	Ecological Indicators	A2	GEOCIÊNCIAS	Atualizado
0304-3800	Ecological Modelling	A2	GEOCIÊNCIAS	Atualizado
1708-3087	Ecology and Society: a journal of integrative science for resilience and sustainability	A2	GEOCIÊNCIAS	Atualizado
0147-6513	Ecotoxicology and Environmental Safety	A2	GEOCIÊNCIAS	Atualizado
0963-9292	Ecotoxicology (London)	A2	GEOCIÊNCIAS	Atualizado
1811-5209	Elements (Quebec. Print)	A2	GEOCIÊNCIAS	Atualizado
1520-5029	Energy & Fuels (Online)	A2	GEOCIÊNCIAS	Atualizado
0301-4215	Energy Policy	A2	GEOCIÊNCIAS	Atualizado
0013-7952	Engineering Geology	A2	GEOCIÊNCIAS	Atualizado
0098-8472	Environmental and Experimental Botany	A2	GEOCIÊNCIAS	Atualizado
0893-6692	Environmental and Molecular Mutagenesis (Print)	A2	GEOCIÊNCIAS	Atualizado
0376-8929	Environmental Conservation	A2	GEOCIÊNCIAS	Atualizado
1476-069X	Environmental Health (London. 2002. Online)	A2	GEOCIÊNCIAS	Atualizado
0944-1344	Environmental Science and Pollution Research International	A2	GEOCIÊNCIAS	Atualizado
1462-9011	Environmental Science & Policy	A2	GEOCIÊNCIAS	Atualizado
1559-2723	Estuaries and Coasts	A2	GEOCIÊNCIAS	Atualizado
0272-7714	Estuarine, Coastal and Shelf Science (Print)	A2	GEOCIÊNCIAS	Atualizado
1612-4669	European Journal of Forest Research (Print)	A2	GEOCIÊNCIAS	Atualizado
0935-1221	European Journal of Mineralogy	A2	GEOCIÊNCIAS	Atualizado
1351-0754	European Journal of Soil Science (Print)	A2	GEOCIÊNCIAS	Atualizado
1434-6036	European Physical Journal. B, Condensed Matter and Complex Systems (Internet)	A2	GEOCIÊNCIAS	Atualizado
0295-5075	Europhysics Letters (Print)	A2	GEOCIÊNCIAS	Atualizado
0957-4174	Expert Systems with Applications	A2	GEOCIÊNCIAS	Atualizado
1054-6006	Fisheries Oceanography (Print)	A2	GEOCIÊNCIAS	Atualizado
0165-7836	Fisheries Research	A2	GEOCIÊNCIAS	Atualizado
0956-7135	Food Control	A2	GEOCIÊNCIAS	Atualizado
0378-1127	Forest Ecology and Management	A2	GEOCIÊNCIAS	Atualizado
0016-7061	Geoderma (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
1468-8115	Geofluids (Oxford. Print)	A2	GEOCIÊNCIAS	Atualizado
1695-6133	Geologica Acta (Barcelona)	A2	GEOCIÊNCIAS	Atualizado
0016-7568	Geological Magazine (Print)	A2	GEOCIÊNCIAS	Atualizado
0956-540X	Geophysical Journal International (Print)	A2	GEOCIÊNCIAS	Atualizado
1639-4488	Geostandards and Geoanalytical Research	A2	GEOCIÊNCIAS	Atualizado
1080-5370	GPS Solutions (Heidelberg)	A2	GEOCIÊNCIAS	Atualizado
0017-467X	Ground Water	A2	GEOCIÊNCIAS	Atualizado
0959-6836	Holocene (Sevenoaks)	A2	GEOCIÊNCIAS	Atualizado
0300-7839	Human Ecology (New York, N.Y.)	A2	GEOCIÊNCIAS	Atualizado
0018-8158	Hydrobiologia (The Hague. Print)	A2	GEOCIÊNCIAS	Atualizado
1099-1085	Hydrological Processes (Online)	A2	GEOCIÊNCIAS	Atualizado
0885-6087	Hydrological Processes (Print)	A2	GEOCIÊNCIAS	Atualizado
0262-6667	Hydrological Sciences Journal	A2	GEOCIÊNCIAS	Atualizado
1027-5606	Hydrology and Earth System Sciences	A2	GEOCIÊNCIAS	Atualizado
0304-386X	Hydrometallurgy (Amsterdam)	A2	GEOCIÊNCIAS	Atualizado
1095-9289	ICES Journal of Marine Science (Online)	A2	GEOCIÊNCIAS	Atualizado
1054-3139	ICES Journal of Marine Science (Print)	A2	GEOCIÊNCIAS	Atualizado
1545-598X	IEEE Geoscience and Remote Sensing Letters (Print)	A2	GEOCIÊNCIAS	Atualizado
0888-5885	Industrial & Engineering Chemistry Research	A2	GEOCIÊNCIAS	Atualizado
0020-6814	International Geology Review	A2	GEOCIÊNCIAS	Atualizado
0166-5162	International Journal of Coal Geology	A2	GEOCIÊNCIAS	Atualizado
1437-3254	International Journal of Earth Sciences (1999. Print)	A2	GEOCIÊNCIAS	Atualizado
0360-3199	International Journal of Hydrogen Energy	A2	GEOCIÊNCIAS	Atualizado
0378-5173	International Journal of Pharmaceutics (Print)	A2	GEOCIÊNCIAS	Atualizado
1365-1609	International Journal of Rock Mechanics and Mining Sciences (1997)	A2	GEOCIÊNCIAS	Atualizado
1735-1472	INT J ENVIRON SCI TE	A2	GEOCIÊNCIAS	Atualizado
0925-8388	Journal of Alloys and Compounds	A2	GEOCIÊNCIAS	Atualizado
0267-9477	Journal of Analytical Atomic Spectrometry (Print)	A2	GEOCIÊNCIAS	Atualizado
0926-9851	Journal of Applied Geophysics	A2	GEOCIÊNCIAS	Atualizado
1558-8424	Journal of Applied Meteorology and Climatology	A2	GEOCIÊNCIAS	Atualizado
1364-5072	Journal of Applied Microbiology (Print)	A2	GEOCIÊNCIAS	Atualizado
0021-8979	Journal of Applied Physics	A2	GEOCIÊNCIAS	Atualizado
0305-4403	Journal of Archaeological Science	A2	GEOCIÊNCIAS	Atualizado
1367-9120	Journal of Asian Earth Sciences	A2	GEOCIÊNCIAS	Atualizado
0739-0572	Journal of Atmospheric and Oceanic Technology	A2	GEOCIÊNCIAS	Atualizado
1364-6826	Journal of Atmospheric and Solar-Terrestrial Physics	A2	GEOCIÊNCIAS	Atualizado
0021-9614	Journal of Chemical Thermodynamics	A2	GEOCIÊNCIAS	Atualizado
0021-9797	Journal of Colloid and Interface Science (Print)	A2	GEOCIÊNCIAS	Atualizado
0169-7722	Journal of Contaminant Hydrology	A2	GEOCIÊNCIAS	Atualizado
0099-2399	Journal of Endodontics	A2	GEOCIÊNCIAS	Atualizado
0301-4797	Journal of Environmental Management	A2	GEOCIÊNCIAS	Atualizado
0265-931X	Journal of Environmental Radioactivity	A2	GEOCIÊNCIAS	Atualizado
0022-1120	Journal of Fluid Mechanics (Print)	A2	GEOCIÊNCIAS	Atualizado
0949-7714	Journal of Geodesy (Print)	A2	GEOCIÊNCIAS	Atualizado
0264-3707	Journal of Geodynamics	A2	GEOCIÊNCIAS	Atualizado
0022-1481	Journal of Heat Transfer	A2	GEOCIÊNCIAS	Atualizado
0162-0134	Journal of Inorganic Biochemistry	A2	GEOCIÊNCIAS	Atualizado
0022-2372	Journal of Mammalogy (Print)	A2	GEOCIÊNCIAS	Atualizado
0924-7963	Journal of Marine Systems	A2	GEOCIÊNCIAS	Atualizado
1464-4258	Journal of Optics. A, Pure and Applied Optics (Print)	A2	GEOCIÊNCIAS	Atualizado
0921-2728	Journal of Paleolimnology	A2	GEOCIÊNCIAS	Atualizado
0022-3646	Journal of Phycology	A2	GEOCIÊNCIAS	Atualizado
0953-8984	Journal of Physics. Condensed Matter (Print)	A2	GEOCIÊNCIAS	Atualizado
0142-7873	Journal of Plankton Research	A2	GEOCIÊNCIAS	Atualizado
0022-4073	Journal of Quantitative Spectroscopy & Radiative Transfer	A2	GEOCIÊNCIAS	Atualizado
0377-0486	Journal of Raman Spectroscopy	A2	GEOCIÊNCIAS	Atualizado
1385-1101	Journal of Sea Research (Den Burg. Print)	A2	GEOCIÊNCIAS	Atualizado
0022-4596	Journal of Solid State Chemistry (Print)	A2	GEOCIÊNCIAS	Atualizado
