ISSN	Título	Estrato	Área de Avaliação	Status
1808-5652	Discursos Fotográficos	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1984-7939	Discursos Fotográficos (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1646-477X	Doc On-Line: revista digital de cinema documentario	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0210-4210	Documentacion de las Ciencias de la Informacion	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2177-5087	ECCOM - Educação, Cultura e Comunicação	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0104-6160	Eco (UFRJ)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0104-4060	Educar em Revista (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1373-847X	Education et Sociétés (Imprimé)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1808-5245	Em Questão	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1807-8893	Em Questão (UFRGS. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1518-2924	Encontros Bibli	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1518-2487	Eptic (UFS)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0123-6938	Escribania (Manizales )	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1983-1048	Estação Literária	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1405-2210	Estudios sobre las Culturas Contemporáneas	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1984-6924	Estudos em Jornalismo e Mídia	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1806-6496	Estudos em Jornalismo e Mídia (UFSC)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0103-2186	Estudos Historicos (Rio de Janeiro)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1980-4016	Estudos Semióticos (USP)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1468-0777	Feminist Media Studies	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1466-4615	Film-Philosophy (London)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1669-4015	Fisec - Estrategias	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0123-1022	Folios	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0718-4018	F@Ro (Valparaíso. En línea)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0718-2023	F@ro (Valparaíso. Impresa)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0167-739X	Future Generation Computer Systems	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1679-9100	Ghrebh-	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1980-4369	História (São Paulo. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1519-3861	História Unisinos	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1888-0967	Ibersid (Zaragoza)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1696-2508	I/C (Sevilla)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1780-678X	Image & Narrative	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1852-9550	Imagofagia	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2178-2075	InCID: Revista de Ciência da Informação e Documentação	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1514-514X	Infodiversidad (Buenos Aires)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-8920	Informação & Informação (UEL. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1514-8327	Información, Cultura y Sociedad	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0378-1844	Interciencia (Caracas)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1414-3283	Interface (Botucatu. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1980-5276	Interin (UTP)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0020-8701	International Social Science Journal (Print)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1807-8583	Intexto	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1318-3222	Javnost (Ljubljana)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1937-6529	Journal of Radio & Audio Media	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1697-8293	La Revista Icono 14	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1668-5628	La Trama de la Comunicación	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0302-9743	Lecture Notes in Computer Science	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1778-4239	Les Enjeux de l'information et de la Communication	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1517-3283	Líbero (FACASPER)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1808-3536	Liinc em Revista	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1518-7632	Linguagem em (Dis)curso (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1982-4017	Linguagem em (Dis)curso (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1982-2391	Logos (Rio de Janeiro. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0104-9933	Logos (UERJ. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-4070	Lumina (UFJF. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0931-9484	Lusorama	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1989-0494	Mediaciones Sociales	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1645-5681	Media e Jornalismo	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1807-1236	Organicom (USP)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2236-417X	Perspectivas em Gestão & Conhecimento	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-0695	Pesquisa Brasileira em Ciência da Informação e Biblioteconomia	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-6766	PontodeAcesso (UFBA)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-5700	RAC Eletrônica	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1415-6555	RAC. Revista de Administração Contemporânea (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
