ISSN	Título	Estrato	Área de Avaliação	Status
0147-5185	The American Journal of Surgical Pathology	A1	ODONTOLOGIA	Atualizado
0892-6638	The FASEB Journal	A1	ODONTOLOGIA	Atualizado
1530-6860	The FASEB Journal (Online)	A1	ODONTOLOGIA	Atualizado
0893-2174	The International Journal of Prosthodontics	A1	ODONTOLOGIA	Atualizado
0021-9258	The Journal of Biological Chemistry (Print)	A1	ODONTOLOGIA	Atualizado
0021-972X	The Journal of Clinical Endocrinology and Metabolism	A1	ODONTOLOGIA	Atualizado
0021-9738	The Journal of Clinical Investigation	A1	ODONTOLOGIA	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	ODONTOLOGIA	Atualizado
1550-6606	The Journal of Immunology (1950. Online)	A1	ODONTOLOGIA	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	ODONTOLOGIA	Atualizado
0270-6474	The Journal of Neuroscience	A1	ODONTOLOGIA	Atualizado
0022-3166	The Journal of Nutrition (Print)	A1	ODONTOLOGIA	Atualizado
1526-5900	The Journal of Pain (Print)	A1	ODONTOLOGIA	Atualizado
0022-3476	The Journal of Pediatrics	A1	ODONTOLOGIA	Atualizado
0022-3565	The Journal of Pharmacology and Experimental Therapeutics (Print)	A1	ODONTOLOGIA	Atualizado
1079-5006	The Journals of Gerontology. Series A, Biological Sciences and Medical Sciences	A1	ODONTOLOGIA	Atualizado
1050-7256	Thyroid (New York, N.Y.)	A1	ODONTOLOGIA	Atualizado
1076-3279	Tissue Engineering	A1	ODONTOLOGIA	Atualizado
1937-3341	Tissue Engineering. Part A	A1	ODONTOLOGIA	Atualizado
0300-483X	Toxicology (Amsterdam)	A1	ODONTOLOGIA	Atualizado
0041-008X	Toxicology and Applied Pharmacology	A1	ODONTOLOGIA	Atualizado
0378-4274	Toxicology Letters	A1	ODONTOLOGIA	Atualizado
0041-1337	Transplantation	A1	ODONTOLOGIA	Atualizado
0264-410X	Vaccine (Guildford)	A1	ODONTOLOGIA	Atualizado
1876-2859	Academic Pediatrics (Print)	A2	ODONTOLOGIA	Atualizado
0001-5172	Acta Anaesthesiologica Scandinavica	A2	ODONTOLOGIA	Atualizado
0940-5429	Acta Diabetologica (Print)	A2	ODONTOLOGIA	Atualizado
1087-2914	AIDS patient care and STDs	A2	ODONTOLOGIA	Atualizado
0002-9122	American Journal of Botany	A2	ODONTOLOGIA	Atualizado
0002-9173	American Journal of Clinical Pathology	A2	ODONTOLOGIA	Atualizado
0894-8275	American Journal of Dentistry	A2	ODONTOLOGIA	Atualizado
1042-0533	American Journal of Human Biology	A2	ODONTOLOGIA	Atualizado
1552-4825	American Journal of Medical Genetics. Part A	A2	ODONTOLOGIA	Atualizado
