ISSN	Título	Estrato	Área de Avaliação	Status
1516-1439	Materials Research (São Carlos. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1808-561X	Morus (UNICAMP)	B2	ARQUITETURA E URBANISMO	Atualizado
0292-0107	Multitudes (Paris)	B2	ARQUITETURA E URBANISMO	Atualizado
0103-6351	Nova Economia (UFMG. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1519-7727	Oculum Ensaios (PUCCAMP)	B2	ARQUITETURA E URBANISMO	Atualizado
0103-863X	Paidéia (USP. Ribeirao Preto. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
0104-6098	Paisagem e Ambiente	B2	ARQUITETURA E URBANISMO	Atualizado
1677-7395	Paranoá (UnB)	B2	ARQUITETURA E URBANISMO	Atualizado
1695-7121	Pasos (El Sauzal)	B2	ARQUITETURA E URBANISMO	Atualizado
1413-9936	Perspectivas em Ciência da Informação (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1695-5323	Perspectivas Urbanas (Ed. impresa)	B2	ARQUITETURA E URBANISMO	Atualizado
1695-534X	Perspectivas Urbanas (Internet)	B2	ARQUITETURA E URBANISMO	Atualizado
0373-840X	Pesquisas. Botânica	B2	ARQUITETURA E URBANISMO	Atualizado
1679-0944	P@ranoá (UnB)	B2	ARQUITETURA E URBANISMO	Atualizado
1877-7058	Procedia Engineering	B2	ARQUITETURA E URBANISMO	Atualizado
0103-6513	Produção (São Paulo. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1676-5648	RAE Eletrônica (Online)	B2	ARQUITETURA E URBANISMO	Atualizado
1808-0936	RBC. Revista Brasileira de Cartografia (Online)	B2	ARQUITETURA E URBANISMO	Atualizado
1047-0042	Research in Urban Sociology	B2	ARQUITETURA E URBANISMO	Atualizado
1808-4524	Revista Brasileira de Ciências Ambientais	B2	ARQUITETURA E URBANISMO	Atualizado
1806-5104	Revista Brasileira de Pesquisa em Educação em Ciências	B2	ARQUITETURA E URBANISMO	Atualizado
0101-3157	Revista de Economia Política (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
0104-5962	Revista de Educação Publica (UFMT)	B2	ARQUITETURA E URBANISMO	Atualizado
0124-0064	Revista de Salud Publica	B2	ARQUITETURA E URBANISMO	Atualizado
1415-0549	Revista FAMECOS (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1983-5213	Revista Ibero-Americana de Ciência da Informação	B2	ARQUITETURA E URBANISMO	Atualizado
1548-0992	Revista IEEE América Latina	B2	ARQUITETURA E URBANISMO	Atualizado
1692-715X	Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud	B2	ARQUITETURA E URBANISMO	Atualizado
1519-5279	Sala Preta (USP)	B2	ARQUITETURA E URBANISMO	Atualizado
0104-1290	Saúde e Sociedade (USP. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
2316-7114	Significação-Revista de Cultura Audiovisual	B2	ARQUITETURA E URBANISMO	Atualizado
2175-1803	Tempo e Argumento	B2	ARQUITETURA E URBANISMO	Atualizado
0102-8030	Terra Livre	B2	ARQUITETURA E URBANISMO	Atualizado
1677-9509	Textos & Contextos (Porto Alegre)	B2	ARQUITETURA E URBANISMO	Atualizado
1463-922X	Theoretical Issues in Ergonomics (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
1464-536X	Theoretical Issues in Ergonomics Science	B2	ARQUITETURA E URBANISMO	Atualizado
2237-1346	Transportes (Rio de Janeiro)	B2	ARQUITETURA E URBANISMO	Atualizado
1578-5777	TST Transportes, Servicios y Telecomunicaciones	B2	ARQUITETURA E URBANISMO	Atualizado
