ISSN	Título	Estrato	Área de Avaliação	Status
0018-7143	Human Biology (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0018-7615	Humboldt (Spanische Ausg.)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
2175-8034	Ilha - Revista de Antropologia	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1517-395X	Ilha. Revista de Antropologia (Florianópolis)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1984-1191	Iluminuras (Porto Alegre)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0376-9836	Indian Historical Review (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1414-3283	Interface (Botucatu. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0020-7071	International Journal of American Linguistics	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0937-9827	International Journal of Legal Medicine (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0798-1759	International Journal of Sociology of Agriculture and Food	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1321-0122	International Journal of Transpersonal Studies	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1012-6902	International Review for the Sociology of Sport	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0047-2085	Jornal Brasileiro de Psiquiatria (UFRJ. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1156-0428	Journal des Anthropologues (Montrouge)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0091-7710	Journal of Anthropological Research	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1469-5405	Journal of Consumer Culture	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0278-0771	Journal of Ethnobiology	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1752-928X	Journal of Forensic and Legal Medicine	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0236-5731	Journal of Radioanalytical and Nuclear Chemistry (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0895-9811	Journal of South American Earth Sciences	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0025-1003	Journal of the International Phonetic Association	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0870-6182	Ler História	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-6445	Lua Nova (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0145-9740	Medical Anthropology	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0074-0276	Memórias do Instituto Oswaldo Cruz (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0122-5197	Memoria y Sociedad	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1853-001X	Mora	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1679-6225	Neotropical Ichthyology (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0168-9002	Nuclear Instruments & Methods in Physics Research. Section A, Accelerators, Spectrometers, Detectors and Associated Equipment (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0168-583X	Nuclear Instruments & Methods in Physics Research. Section B, Beam Interactions with Materials and Atoms (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-6276	Opinião Pública (UNICAMP. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1145-3370	Paleo: revue d'archeologie prehistorique	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1695-7121	Pasos (El Sauzal)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1517-5901	Política & Trabalho (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-8015	Política & Trabalho (UFPB. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1413-7372	Psicologia em Estudo (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1516-7372	Revista Anthropológicas	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1415-5400	Revista Brasileira de Ciências Criminais	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1517-4115	Revista Brasileira de Estudos Urbanos e Regionais (ANPUR)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0375-7536	Revista Brasileira de Geociências	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1519-7530	Revista Brasileira de Paleontologia	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0254-1106	Revista Crítica de Ciências Sociais	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-0420	Revista de Arqueologia (Sociedade de Arqueologia Brasileira. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0163-0350	Revista de Música Latinoamericana (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0034-8910	Revista de Saúde Pública (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-4478	Revista de Sociologia e Política (UFPR. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1518-3483	Revista Diálogo Educacional (PUCPR. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0101-4366	Revista do Instituto Histórico e Geographico Brazileiro	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0103-9709	Revista do Museu de Arqueologia e Etnologia	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1293-8882	Revue Tiers Monde	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1984-0470	Saúde e Sociedade (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-1290	Saúde e Sociedade (USP. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1138-9788	Scripta Nova (Barcelona)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1984-6487	Sexualidad, Salud y Sociedad (Rio de Janeiro)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1868-9884	Sexuality Research and Social Policy	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1553-6610	Sexuality Research & Social Policy	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-6992	Sociedade e Estado (UnB. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0765-3697	Sociétés (Paris)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1517-4522	Sociologias (UFRGS. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0280-6509	Tellus. Series B, Chemical and Physical Meteorology	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1518-4471	Teoria & Sociedade (UFMG)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1545-4703	Tipiti	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1697-0101	Trans (Barcelona)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0120-4807	Universitas Humanistica	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-8775	Varia História (UFMG. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1981-5875	Vestígios. Revista Latino-Americana de Arqueologia Histórica	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0894-9468	Visual Anthropology (Journal)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-3064	Vivencia (UFRN)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0049-8246	X-Ray Spectrometry	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1097-4539	X-Ray Spectrometry (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0024-4082	Zoological Journal of the Linnean Society	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1548-7083	A Contracorriente (Raleigh, N.C.)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0044-5967	Acta Amazonica (Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-8650	Acta Cirúrgica Brasileira (Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1752-864X	African and Black Diaspora	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1166-7699	Agricultures (Montrouge) / Cahiers d'Études et de Recherches Francophones	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0311-5518	Alcheringa (Sydney)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0188-7017	Alteridades (El Parque)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1984-6215	Amazônica: Revista de Antropologia (Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
2176-0675	Amazônica: Revista de Antropologia (Online)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0003-2573	Análise Social	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1138-347X	Ankulegi (Donostia)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0003-5459	Anthropologica	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0066-4677	Anthropological Forum: a journal of social anthropology and comparative sociology	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1755-2923	Anthropological Journal of European Cultures	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1817-9142	Anthropological Yearbook of European Cultures	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0967-201X	Anthropology in Action	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0326-9671	Anuario IEHS	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1794-7480	Arqueologia Suramericana	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0365-4508	Arquivos do Museu Nacional	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1516-1692	Arte & Ensaio (UFRJ)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1851-1694	Ava	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0080-312X	Boletim do Museu Nacional. Zoologia	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1981-8114	Boletim do Museu Paraense Emílio Goeldi. Ciências Naturais	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0387-7604	Brain & Development (Tokyo. 1979)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0104-9658	Cadernos de Antropologia e Imagem (UERJ)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1519-5538	Campos (UFPR)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1807-376X	Canindé (MAX/UFS. Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0009-6725	Ciência e Cultura	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1516-7313	Ciência e Educação (UNESP. Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0101-8515	Ciência Hoje	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0103-4316	Classica (Sao Paulo)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-4736	Clio (Recife)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-9487	Clio. Série História do Nordeste (UFPE)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1063-5769	Colonial Latin American Historical Review	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1089-201X	Comparative Studies of South Asia, Africa, and the Middle East	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1645-2089	Comunicação e Sociedade	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0084-9189	Conimbriga (Coimbra)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-8529	Contexto Internacional (PUCRJ. Impresso)	B2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
