ISSN	Título	Estrato	Área de Avaliação	Status
1757-9694	Integrative Biology: a new journal of quantitative biosciences from nano to macro	A1	MEDICINA I	Atualizado
0342-4642	Intensive Care Medicine (Print)	A1	MEDICINA I	Atualizado
0924-8579	International Journal of Antimicrobial Agents (Print)	A1	MEDICINA I	Atualizado
1357-2725	International Journal of Biochemistry & Cell Biology	A1	MEDICINA I	Atualizado
0020-7136	International Journal of Cancer (Print)	A1	MEDICINA I	Atualizado
0898-6924	International Journal of Cancer. Supplement	A1	MEDICINA I	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	MEDICINA I	Atualizado
0300-5771	International Journal of Epidemiology	A1	MEDICINA I	Atualizado
1461-1457	International Journal of Neuropsychopharmacology (Print)	A1	MEDICINA I	Atualizado
0307-0565	International Journal of Obesity	A1	MEDICINA I	Atualizado
0360-3016	International Journal of Radiation Oncology, Biology, Physics	A1	MEDICINA I	Atualizado
1936-878X	JACC: Cardiovascular Imaging	A1	MEDICINA I	Atualizado
1936-8798	JACC: Cardiovascular Interventions	A1	MEDICINA I	Atualizado
0098-7484	JAMA (Chicago, Ill.)	A1	MEDICINA I	Atualizado
1525-4135	Journal of Acquired Immune Deficiency Syndromes (1999)	A1	MEDICINA I	Atualizado
0091-6749	Journal of Allergy and Clinical Immunology	A1	MEDICINA I	Atualizado
1387-2877	Journal of Alzheimer's Disease	A1	MEDICINA I	Atualizado
1460-2091	Journal of Antimicrobial Chemotherapy (Online)	A1	MEDICINA I	Atualizado
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A1	MEDICINA I	Atualizado
8750-7587	Journal of Applied Physiology (1985)	A1	MEDICINA I	Atualizado
0896-8411	Journal of Autoimmunity (Print)	A1	MEDICINA I	Atualizado
1083-351X	Journal of Biological Chemistry (Online)	A1	MEDICINA I	Atualizado
1754-1611	Journal of Biological Engineering	A1	MEDICINA I	Atualizado
1550-7033	Journal of Biomedical Nanotechnology	A1	MEDICINA I	Atualizado
0739-1102	Journal of Biomolecular Structure & Dynamics	A1	MEDICINA I	Atualizado
1864-0648	Journal of biophotonics	A1	MEDICINA I	Atualizado
0884-0431	Journal of Bone and Mineral Research	A1	MEDICINA I	Atualizado
0021-9517	Journal of Catalysis (Print)	A1	MEDICINA I	Atualizado
1873-961X	Journal of Cell Communication and Signaling	A1	MEDICINA I	Atualizado
0021-9533	Journal of Cell Science	A1	MEDICINA I	Atualizado
1582-1838	Journal of Cellular and Molecular Medicine (Print)	A1	MEDICINA I	Atualizado
1549-9618	Journal of Chemical Theory and Computation	A1	MEDICINA I	Atualizado
1469-7610	Journal of Child Psychology and Psychiatry (Online)	A1	MEDICINA I	Atualizado
0021-9673	Journal of Chromatography (Print)	A1	MEDICINA I	Atualizado
0895-4356	Journal of Clinical Epidemiology	A1	MEDICINA I	Atualizado
1098-660X	Journal of Clinical Microbiology	A1	MEDICINA I	Atualizado
0095-1137	Journal of Clinical Microbiology (Print)	A1	MEDICINA I	Atualizado
0732-183X	Journal of Clinical Oncology	A1	MEDICINA I	Atualizado
0271-0749	Journal of Clinical Psychopharmacology	A1	MEDICINA I	Atualizado
1386-6532	Journal of Clinical Virology	A1	MEDICINA I	Atualizado
1574-0757	Journal of Dermatological Science. Supplement (Print)	A1	MEDICINA I	Atualizado
0944-1174	Journal of Gastroenterology	A1	MEDICINA I	Atualizado
1756-8722	Journal of Hematology & Oncology	A1	MEDICINA I	Atualizado
0168-8278	Journal of Hepatology	A1	MEDICINA I	Atualizado
0263-6352	Journal of Hypertension	A1	MEDICINA I	Atualizado
0952-1178	Journal of Hypertension. Supplement	A1	MEDICINA I	Atualizado
1067-5582	Journal of Immunology	A1	MEDICINA I	Atualizado
1662-811X	Journal of Innate Immunity	A1	MEDICINA I	Atualizado
1365-2796	journal of Internal medicine	A1	MEDICINA I	Atualizado
0954-6820	Journal of Internal Medicine (Print)	A1	MEDICINA I	Atualizado
0022-202X	Journal of Investigative Dermatology	A1	MEDICINA I	Atualizado
0741-5400	Journal of Leukocyte Biology	A1	MEDICINA I	Atualizado
0022-2275	Journal of Lipid Research (Print)	A1	MEDICINA I	Atualizado
0022-2593	Journal of Medical Genetics (Print)	A1	MEDICINA I	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	MEDICINA I	Atualizado
0022-2828	Journal of Molecular and Cellular Cardiology	A1	MEDICINA I	Atualizado
0022-2836	Journal of Molecular Biology	A1	MEDICINA I	Atualizado
0946-2716	Journal of Molecular Medicine (Berlin. Print)	A1	MEDICINA I	Atualizado
0022-3042	Journal of Neurochemistry	A1	MEDICINA I	Atualizado
1557-1890	Journal of NeuroImmune Pharmacology	A1	MEDICINA I	Atualizado
1742-2094	Journal of Neuroinflammation	A1	MEDICINA I	Atualizado
0022-3050	Journal of Neurology, Neurosurgery and Psychiatry	A1	MEDICINA I	Atualizado
0022-3069	Journal of Neuropathology and Experimental Neurology	A1	MEDICINA I	Atualizado
0022-3263	Journal of Organic Chemistry	A1	MEDICINA I	Atualizado
0022-3417	Journal of Pathology	A1	MEDICINA I	Atualizado
0022-3751	Journal of Physiology (London. Print)	A1	MEDICINA I	Atualizado
0742-3098	Journal of Pineal Research	A1	MEDICINA I	Atualizado
1535-3893	Journal of Proteome Research (Print)	A1	MEDICINA I	Atualizado
1874-3919	Journal of Proteomics (Print)	A1	MEDICINA I	Atualizado
0022-3956	Journal of Psychiatric Research	A1	MEDICINA I	Atualizado
1488-2434	Journal of Psychiatry and Neuroscience	A1	MEDICINA I	Atualizado
1180-4882	Journal of Psychiatry & Neuroscience	A1	MEDICINA I	Atualizado
0890-8567	Journal of the American Academy of Child and Adolescent Psychiatry	A1	MEDICINA I	Atualizado
0190-9622	Journal of the American Academy of Dermatology	A1	MEDICINA I	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	MEDICINA I	Atualizado
1072-7515	Journal of the American College of Surgeons	A1	MEDICINA I	Atualizado
1538-9375	Journal of the American Medical Directors Association	A1	MEDICINA I	Atualizado
1046-6673	Journal of the American Society of Nephrology	A1	MEDICINA I	Atualizado
0027-8874	Journal of the National Cancer Institute (Print)	A1	MEDICINA I	Atualizado
1538-7836	Journal of Thrombosis and Haemostasis	A1	MEDICINA I	Atualizado
1538-7933	Journal of Thrombosis and Haemostasis (Print)	A1	MEDICINA I	Atualizado
1352-0504	Journal of Viral Hepatitis (Print)	A1	MEDICINA I	Atualizado
1098-5514	Journal of Virology (Online)	A1	MEDICINA I	Atualizado
0022-538X	Journal of Virology (Print)	A1	MEDICINA I	Atualizado
0085-2538	Kidney International	A1	MEDICINA I	Atualizado
0098-6577	Kidney International. Supplement	A1	MEDICINA I	Atualizado
1530-0307	Laboratory Investigation (Online)	A1	MEDICINA I	Atualizado
0140-6736	Lancet (British edition)	A1	MEDICINA I	Atualizado
1473-3099	Lancet. Infectious Diseases (Print)	A1	MEDICINA I	Atualizado
1470-8582	Lancet Neurology Network (Online)	A1	MEDICINA I	Atualizado
1474-4422	Lancet Neurology (Print)	A1	MEDICINA I	Atualizado
1470-2045	Lancet Oncology	A1	MEDICINA I	Atualizado
0887-6924	Leukemia	A1	MEDICINA I	Atualizado
0025-6196	Mayo Clinic Proceedings	A1	MEDICINA I	Atualizado
1098-1128	Medicinal Research Reviews (Online)	A1	MEDICINA I	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	MEDICINA I	Atualizado
0025-7974	Medicine (Baltimore, Md.)	A1	MEDICINA I	Atualizado
1475-2859	Microbial Cell Factories	A1	MEDICINA I	Atualizado
0893-3952	Modern Pathology	A1	MEDICINA I	Atualizado
